TipusCasData,ComarcaCodi,ComarcaDescripcio,MunicipiCodi,MunicipiDescripcio,SexeCodi,SexeDescripcio,TipusCasDescripcio,NumCasos
26/03/2020,28,Pla de l'Estany,17071,Fontcoberta,1,Dona,Sospitós,1
26/03/2020,11,Baix Llobregat,08301,Viladecans,1,Dona,Sospitós,9
26/03/2020,06,Anoia,08102,Igualada,0,Home,Positiu,28
26/03/2020,03,Alt Penedès,08122,Mediona,1,Dona,Positiu,1
26/03/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Sospitós,14
26/03/2020,03,Alt Penedès,08145,Olèrdola,0,Home,Sospitós,1
26/03/2020,13,Barcelonès,08015,Badalona,0,Home,Positiu,36
26/03/2020,11,Baix Llobregat,08301,Viladecans,0,Home,Sospitós,4
26/03/2020,40,Vallès Occidental,08187,Sabadell,1,Dona,Sospitós,31
26/03/2020,03,Alt Penedès,08145,Olèrdola,1,Dona,Sospitós,1
26/03/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,0,Home,Positiu,42
26/03/2020,03,Alt Penedès,08146,Olesa de Bonesvalls,0,Home,Sospitós,1
26/03/2020,36,Tarragonès,43907,La Canonja,0,Home,Positiu,1
26/03/2020,03,Alt Penedès,08146,Olesa de Bonesvalls,1,Dona,Sospitós,1
26/03/2020,17,Garraf,08043,Canyelles,0,Home,Positiu,1
26/03/2020,17,Garraf,08043,Canyelles,0,Home,Sospitós,2
26/03/2020,13,Barcelonès,08194,Sant Adrià del Besòs,0,Home,Sospitós,1
26/03/2020,03,Alt Penedès,08154,Pacs del Penedès,1,Dona,Positiu,1
26/03/2020,03,Alt Penedès,08154,Pacs del Penedès,1,Dona,Sospitós,1
26/03/2020,09,Baix Ebre,43133,Roquetes,1,Dona,Positiu,1
26/03/2020,03,Alt Penedès,08222,Sant Llorenç d'Hortons,0,Home,Positiu,1
26/03/2020,17,Garraf,08074,Cubelles,0,Home,Positiu,3
26/03/2020,14,Berguedà ,08022,Berga,1,Dona,Sospitós,4
26/03/2020,03,Alt Penedès,08227,Sant Martí Sarroca,0,Home,Positiu,1
26/03/2020,03,Alt Penedès,08227,Sant Martí Sarroca,1,Dona,Sospitós,2
26/03/2020,17,Garraf,08074,Cubelles,1,Dona,Positiu,1
26/03/2020,06,Anoia,08102,Igualada,1,Dona,Sospitós,53
26/03/2020,03,Alt Penedès,08236,Sant Quintí de Mediona,0,Home,Sospitós,1
26/03/2020,38,Urgell,25217,Tàrrega,0,Home,Sospitós,1
26/03/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,0,Home,Sospitós,4
26/03/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,0,Home,Sospitós,1
26/03/2020,36,Tarragonès,43905,Salou,1,Dona,Sospitós,1
26/03/2020,38,Urgell,25217,Tàrrega,0,Home,Positiu,4
26/03/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Positiu,2
26/03/2020,17,Garraf,08231,Sant Pere de Ribes,0,Home,Sospitós,2
26/03/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Positiu,1
26/03/2020,03,Alt Penedès,08240,Sant Sadurní d'Anoia,1,Dona,Sospitós,1
26/03/2020,17,Garraf,08231,Sant Pere de Ribes,1,Dona,Sospitós,2
26/03/2020,11,Baix Llobregat,08169,El Prat de Llobregat,1,Dona,Sospitós,5
26/03/2020,09,Baix Ebre,43155,Tortosa,1,Dona,Sospitós,3
26/03/2020,36,Tarragonès,43905,Salou,0,Home,Sospitós,3
26/03/2020,03,Alt Penedès,08249,Santa Fe del Penedès,1,Dona,Sospitós,1
26/03/2020,03,Alt Penedès,08251,Santa Margarida i els Monjos,0,Home,Positiu,1
26/03/2020,03,Alt Penedès,08251,Santa Margarida i els Monjos,0,Home,Sospitós,1
26/03/2020,36,Tarragonès,43905,Salou,0,Home,Positiu,2
26/03/2020,03,Alt Penedès,08251,Santa Margarida i els Monjos,1,Dona,Positiu,2
26/03/2020,17,Garraf,08270,Sitges,0,Home,Sospitós,4
26/03/2020,11,Baix Llobregat,08295,Vallirana,1,Dona,Positiu,1
26/03/2020,17,Garraf,08270,Sitges,1,Dona,Sospitós,3
26/03/2020,40,Vallès Occidental,08205,Sant Cugat del Vallès,1,Dona,Positiu,21
26/03/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Positiu,4
26/03/2020,03,Alt Penedès,08305,Vilafranca del Penedès,0,Home,Sospitós,3
26/03/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Positiu,3
26/03/2020,17,Garraf,08307,Vilanova i la Geltrú,0,Home,Sospitós,1
26/03/2020,01,Alt Camp,43160,Vallmoll,1,Dona,Sospitós,1
26/03/2020,36,Tarragonès,43171,Vila-Seca,1,Dona,Sospitós,1
26/03/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Positiu,2
26/03/2020,03,Alt Penedès,08305,Vilafranca del Penedès,1,Dona,Sospitós,1
26/03/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Positiu,2
26/03/2020,17,Garraf,08307,Vilanova i la Geltrú,1,Dona,Sospitós,4
26/03/2020,40,Vallès Occidental,08223,Sant Llorenç Savall,0,Home,Positiu,1
26/03/2020,40,Vallès Occidental,08180,Ripollet,0,Home,Positiu,7
26/03/2020,18,Garrigues,25058,Les Borges Blanques,1,Dona,Sospitós,1
26/03/2020,04,Alt Urgell,25140,Montferrer i Castellbò,0,Home,Sospitós,1
26/03/2020,04,Alt Urgell,25149,Oliana,0,Home,Positiu,1
26/03/2020,04,Alt Urgell,25149,Oliana,1,Dona,Sospitós,1
26/03/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Sospitós,2
26/03/2020,36,Tarragonès,43153,Torredembarra,1,Dona,Positiu,1
26/03/2020,18,Garrigues,25119,Juneda,1,Dona,Positiu,1
26/03/2020,04,Alt Urgell,25203,La Seu d'Urgell,0,Home,Sospitós,1
26/03/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,1,Dona,Sospitós,1
26/03/2020,18,Garrigues,25170,Bellaguarda,0,Home,Positiu,1
26/03/2020,04,Alt Urgell,25203,La Seu d'Urgell,1,Dona,Sospitós,4
26/03/2020,36,Tarragonès,43153,Torredembarra,0,Home,Sospitós,3
26/03/2020,19,Garrotxa,17046,Castellfollit de la Roca,1,Dona,Sospitós,1
26/03/2020,11,Baix Llobregat,08289,Torrelles de Llobregat,0,Home,Positiu,1
26/03/2020,36,Tarragonès,43050,Creixell,1,Dona,Sospitós,1
26/03/2020,09,Baix Ebre,43104,El Perelló,1,Dona,Sospitós,1
26/03/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,0,Home,Positiu,4
26/03/2020,40,Vallès Occidental,08167,Polinyà,0,Home,Sospitós,1
26/03/2020,19,Garrotxa,17114,Olot,0,Home,Positiu,3
26/03/2020,19,Garrotxa,17114,Olot,0,Home,Sospitós,2
26/03/2020,06,Anoia,08008,Argençola,1,Dona,Sospitós,1
26/03/2020,06,Anoia,08025,El Bruc,1,Dona,Sospitós,1
26/03/2020,19,Garrotxa,17114,Olot,1,Dona,Positiu,2
26/03/2020,19,Garrotxa,17114,Olot,1,Dona,Sospitós,7
26/03/2020,19,Garrotxa,17133,Les Planes d'Hostoles,0,Home,Positiu,1
26/03/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Sospitós,3
26/03/2020,40,Vallès Occidental,08167,Polinyà,0,Home,Positiu,4
26/03/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,1,Dona,Positiu,2
26/03/2020,08,Baix Camp,43123,Reus,0,Home,Sospitós,10
26/03/2020,08,Baix Camp,43123,Reus,0,Home,Positiu,5
26/03/2020,08,Baix Camp,43129,Riudoms,1,Dona,Sospitós,1
26/03/2020,06,Anoia,08031,Calaf,0,Home,Positiu,1
26/03/2020,19,Garrotxa,17165,Sant Jaume de Llierca,1,Dona,Positiu,1
26/03/2020,06,Anoia,08031,Calaf,1,Dona,Positiu,1
26/03/2020,06,Anoia,08031,Calaf,1,Dona,Sospitós,2
26/03/2020,19,Garrotxa,17185,Sant Joan Les Fonts,0,Home,Positiu,1
26/03/2020,06,Anoia,08044,Capellades,0,Home,Positiu,8
26/03/2020,19,Garrotxa,17185,Sant Joan Les Fonts,1,Dona,Sospitós,2
26/03/2020,06,Anoia,08044,Capellades,1,Dona,Positiu,7
26/03/2020,06,Anoia,08044,Capellades,1,Dona,Sospitós,3
26/03/2020,09,Baix Ebre,43133,Roquetes,1,Dona,Sospitós,2
26/03/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Positiu,7
26/03/2020,40,Vallès Occidental,08238,Sant Quirze del Vallès,1,Dona,Sospitós,2
26/03/2020,20,Gironès,17020,Bescanó,0,Home,Positiu,1
26/03/2020,40,Vallès Occidental,08184,Rubí,1,Dona,Positiu,18
26/03/2020,06,Anoia,08048,Carme,1,Dona,Positiu,1
26/03/2020,06,Anoia,08048,Carme,1,Dona,Sospitós,2
26/03/2020,06,Anoia,08063,Castellolí,0,Home,Sospitós,1
26/03/2020,06,Anoia,08063,Castellolí,1,Dona,Positiu,2
26/03/2020,06,Anoia,08063,Castellolí,1,Dona,Sospitós,1
26/03/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Sospitós,7
26/03/2020,11,Baix Llobregat,08263,Sant Vicenç dels Horts,0,Home,Positiu,3
26/03/2020,36,Tarragonès,43148,Tarragona,0,Home,Sospitós,6
26/03/2020,36,Tarragonès,43148,Tarragona,0,Home,Positiu,6
26/03/2020,,,,No classificat,1,Dona,Sospitós,14
26/03/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Positiu,2
26/03/2020,20,Gironès,17044,Cassà de la Selva,0,Home,Positiu,1
26/03/2020,20,Gironès,17044,Cassà de la Selva,0,Home,Sospitós,1
26/03/2020,13,Barcelonès,08015,Badalona,1,Dona,Sospitós,36
26/03/2020,20,Gironès,17044,Cassà de la Selva,1,Dona,Positiu,1
26/03/2020,20,Gironès,17044,Cassà de la Selva,1,Dona,Sospitós,1
26/03/2020,24,Osona,08224,Sant Martí de Centelles,1,Dona,Sospitós,1
26/03/2020,06,Anoia,08102,Igualada,1,Dona,Positiu,27
26/03/2020,20,Gironès,17049,Celrà,1,Dona,Positiu,1
26/03/2020,13,Barcelonès,08194,Sant Adrià del Besòs,1,Dona,Sospitós,2
26/03/2020,20,Gironès,17073,Fornells de la Selva,0,Home,Positiu,2
26/03/2020,38,Urgell,25096,La Fuliola,1,Dona,Positiu,2
26/03/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Positiu,4
26/03/2020,40,Vallès Occidental,08252,Barberà del Vallès,0,Home,Sospitós,1
26/03/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,1,Dona,Sospitós,2
26/03/2020,09,Baix Ebre,43052,Xerta,1,Dona,Sospitós,1
26/03/2020,09,Baix Ebre,43052,Xerta,1,Dona,Positiu,1
26/03/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,1,Dona,Positiu,1
26/03/2020,06,Anoia,08103,Jorba,0,Home,Positiu,2
26/03/2020,06,Anoia,08103,Jorba,1,Dona,Sospitós,1
26/03/2020,06,Anoia,08119,Masquefa,0,Home,Positiu,1
26/03/2020,06,Anoia,08119,Masquefa,1,Dona,Positiu,1
26/03/2020,06,Anoia,08119,Masquefa,1,Dona,Sospitós,1
26/03/2020,20,Gironès,17079,Girona,0,Home,Positiu,9
26/03/2020,20,Gironès,17079,Girona,0,Home,Sospitós,5
26/03/2020,13,Barcelonès,08019,Barcelona,1,Dona,Positiu,253
26/03/2020,20,Gironès,17079,Girona,1,Dona,Sospitós,8
26/03/2020,06,Anoia,08143,Òdena,0,Home,Positiu,2
26/03/2020,06,Anoia,08143,Òdena,1,Dona,Positiu,2
26/03/2020,06,Anoia,08143,Òdena,1,Dona,Sospitós,6
26/03/2020,20,Gironès,17079,Girona,1,Dona,Positiu,19
26/03/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,0,Home,Sospitós,1
26/03/2020,11,Baix Llobregat,08244,Santa Coloma de Cervelló,0,Home,Positiu,2
26/03/2020,09,Baix Ebre,43903,Camarles,0,Home,Sospitós,1
26/03/2020,20,Gironès,17089,Llagostera,0,Home,Positiu,2
26/03/2020,36,Tarragonès,43148,Tarragona,1,Dona,Sospitós,10
26/03/2020,06,Anoia,08161,Piera,0,Home,Positiu,7
26/03/2020,06,Anoia,08161,Piera,0,Home,Sospitós,4
26/03/2020,23,Noguera,25042,La Baronia de Rialb,0,Home,Positiu,1
26/03/2020,20,Gironès,17089,Llagostera,1,Dona,Positiu,1
26/03/2020,11,Baix Llobregat,08147,Olesa de Montserrat,0,Home,Sospitós,1
26/03/2020,06,Anoia,08161,Piera,1,Dona,Positiu,4
26/03/2020,06,Anoia,08161,Piera,1,Dona,Sospitós,4
26/03/2020,20,Gironès,17155,Salt,0,Home,Positiu,6
26/03/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Positiu,6
26/03/2020,40,Vallès Occidental,08252,Barberà del Vallès,1,Dona,Sospitós,2
26/03/2020,,,,No classificat,1,Dona,Positiu,1
26/03/2020,06,Anoia,08162,Els Hostalets de Pierola,0,Home,Positiu,1
26/03/2020,06,Anoia,08162,Els Hostalets de Pierola,1,Dona,Positiu,1
26/03/2020,21,Maresme,08003,Alella,1,Dona,Sospitós,1
26/03/2020,20,Gironès,17155,Salt,1,Dona,Positiu,5
26/03/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Sospitós,2
26/03/2020,11,Baix Llobregat,08221,Sant Just Desvern,1,Dona,Positiu,1
26/03/2020,06,Anoia,08165,La Pobla de Claramunt,0,Home,Positiu,1
26/03/2020,09,Baix Ebre,43906,L'Ampolla,0,Home,Positiu,1
26/03/2020,08,Baix Camp,43092,Mont-Roig del Camp,1,Dona,Sospitós,1
26/03/2020,08,Baix Camp,43092,Mont-Roig del Camp,1,Dona,Positiu,1
26/03/2020,,,,(Altres municipis),1,Dona,Positiu,3
26/03/2020,02,Alt Empordà ,17111,Navata,0,Home,Positiu,1
26/03/2020,36,Tarragonès,43109,La Pobla de Mafumet,1,Dona,Positiu,1
26/03/2020,33,Segrià ,25232,Torres del Segre,0,Home,Sospitós,3
26/03/2020,06,Anoia,08165,La Pobla de Claramunt,1,Dona,Positiu,2
26/03/2020,06,Anoia,08165,La Pobla de Claramunt,1,Dona,Sospitós,1
26/03/2020,39,Aran,25243,Vielha e Mijaran,0,Home,Positiu,2
26/03/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,0,Home,Positiu,2
26/03/2020,,,,(Altres municipis),1,Dona,Sospitós,2
26/03/2020,33,Segrià ,25254,Vilanova de la Barca,1,Dona,Sospitós,1
26/03/2020,20,Gironès,17169,Sant Julià de Ramis,1,Dona,Positiu,2
26/03/2020,36,Tarragonès,43100,Els Pallaresos,1,Dona,Sospitós,1
26/03/2020,02,Alt Empordà ,17066,Figueres,0,Home,Positiu,4
26/03/2020,25,Pallars Jussà ,25171,La Pobla de Segur,1,Dona,Sospitós,1
26/03/2020,10,Baix Empordà ,17118,Palamós,1,Dona,Sospitós,1
26/03/2020,39,Aran,25243,Vielha e Mijaran,1,Dona,Positiu,1
26/03/2020,20,Gironès,17186,Sarrià de Ter,0,Home,Positiu,3
26/03/2020,36,Tarragonès,43095,El Morell,1,Dona,Positiu,1
26/03/2020,20,Gironès,17215,Vilablareix,0,Home,Positiu,1
26/03/2020,02,Alt Empordà ,17066,Figueres,1,Dona,Sospitós,3
26/03/2020,06,Anoia,08228,Sant Martí Sesgueioles,1,Dona,Positiu,1
26/03/2020,22,Montsià ,43136,Sant Carles de la Ràpita,0,Home,Sospitós,1
26/03/2020,33,Segrià ,25033,Artesa de Lleida,1,Dona,Positiu,1
26/03/2020,21,Maresme,08003,Alella,0,Home,Positiu,1
26/03/2020,21,Maresme,08003,Alella,0,Home,Sospitós,1
26/03/2020,33,Segrià ,25120,Lleida,1,Dona,Sospitós,11
26/03/2020,33,Segrià ,25204,Seròs,1,Dona,Sospitós,2
26/03/2020,02,Alt Empordà ,17012,Avinyonet de Puigventós,1,Dona,Positiu,1
26/03/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Positiu,2
26/03/2020,40,Vallès Occidental,08260,Santa Perpétua de Mogoda,1,Dona,Sospitós,3
26/03/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Positiu,16
26/03/2020,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Positiu,14
26/03/2020,06,Anoia,08250,Santa Margarida de Montbui,0,Home,Sospitós,3
26/03/2020,21,Maresme,08003,Alella,1,Dona,Positiu,2
26/03/2020,36,Tarragonès,43047,Constantí,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08006,Arenys de Mar,0,Home,Positiu,1
26/03/2020,10,Baix Empordà ,17034,Calonge i Sant Antoni,1,Dona,Positiu,1
26/03/2020,21,Maresme,08006,Arenys de Mar,1,Dona,Sospitós,3
26/03/2020,36,Tarragonès,43047,Constantí,0,Home,Sospitós,2
26/03/2020,11,Baix Llobregat,08217,Sant Joan Despí,1,Dona,Sospitós,6
26/03/2020,10,Baix Empordà ,17013,Begur,1,Dona,Sospitós,1
26/03/2020,36,Tarragonès,43047,Constantí,0,Home,Positiu,1
26/03/2020,21,Maresme,08007,Arenys de Munt,0,Home,Positiu,1
26/03/2020,21,Maresme,08007,Arenys de Munt,1,Dona,Sospitós,1
26/03/2020,33,Segrià ,25228,Torrefarrera,0,Home,Sospitós,1
26/03/2020,40,Vallès Occidental,08180,Ripollet,1,Dona,Positiu,1
26/03/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Positiu,16
26/03/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,0,Home,Sospitós,3
26/03/2020,40,Vallès Occidental,08180,Ripollet,1,Dona,Sospitós,9
26/03/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08009,Argentona,0,Home,Positiu,1
26/03/2020,21,Maresme,08009,Argentona,0,Home,Sospitós,2
26/03/2020,22,Montsià ,43136,Sant Carles de la Ràpita,1,Dona,Sospitós,4
26/03/2020,22,Montsià ,43078,Masdenverge,1,Dona,Sospitós,1
26/03/2020,02,Alt Empordà ,17152,Roses,0,Home,Sospitós,1
26/03/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Positiu,5
26/03/2020,02,Alt Empordà ,17042,Capmany,1,Dona,Positiu,1
26/03/2020,06,Anoia,08250,Santa Margarida de Montbui,1,Dona,Sospitós,9
26/03/2020,36,Tarragonès,43012,Altafulla,1,Dona,Sospitós,2
26/03/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Positiu,35
26/03/2020,41,Vallès Oriental,08046,Cardedeu,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08009,Argentona,1,Dona,Positiu,1
26/03/2020,21,Maresme,08009,Argentona,1,Dona,Sospitós,2
26/03/2020,08,Baix Camp,43088,Montbrió del Camp,0,Home,Sospitós,1
26/03/2020,08,Baix Camp,43081,Maspujols,0,Home,Positiu,1
26/03/2020,21,Maresme,08029,Cabrera de Mar,0,Home,Positiu,1
26/03/2020,35,Solsonès,25207,Solsona,1,Dona,Sospitós,1
26/03/2020,10,Baix Empordà ,17181,Santa Cristina d'Aro,1,Dona,Positiu,1
26/03/2020,33,Segrià ,25120,Lleida,0,Home,Positiu,12
26/03/2020,13,Barcelonès,08101,L'Hospitalet de Llobregat,1,Dona,Sospitós,27
26/03/2020,14,Berguedà ,08268,Cercs,1,Dona,Positiu,1
26/03/2020,10,Baix Empordà ,17118,Palamós,0,Home,Positiu,1
26/03/2020,21,Maresme,08030,Cabrils,0,Home,Positiu,1
26/03/2020,11,Baix Llobregat,08217,Sant Joan Despí,0,Home,Sospitós,1
26/03/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Positiu,17
26/03/2020,40,Vallès Occidental,08266,Cerdanyola del Vallès,1,Dona,Sospitós,8
26/03/2020,06,Anoia,08102,Igualada,0,Home,Sospitós,20
26/03/2020,35,Solsonès,25207,Solsona,0,Home,Sospitós,1
26/03/2020,35,Solsonès,25207,Solsona,0,Home,Positiu,1
26/03/2020,21,Maresme,08032,Caldes d'Estrac,1,Dona,Positiu,2
26/03/2020,09,Baix Ebre,43149,Tivenys,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08035,Calella,0,Home,Positiu,3
26/03/2020,34,Selva,17233,Vilobí d'Onyar,1,Dona,Sospitós,1
26/03/2020,34,Selva,17233,Vilobí d'Onyar,1,Dona,Positiu,1
26/03/2020,11,Baix Llobregat,08114,Martorell,1,Dona,Sospitós,3
26/03/2020,06,Anoia,08286,La Torre de Claramunt,0,Home,Positiu,3
26/03/2020,21,Maresme,08035,Calella,1,Dona,Sospitós,3
26/03/2020,33,Segrià ,25021,Almenar,1,Dona,Sospitós,7
26/03/2020,40,Vallès Occidental,08267,Sentmenat,0,Home,Positiu,1
26/03/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Positiu,2
26/03/2020,06,Anoia,08286,La Torre de Claramunt,1,Dona,Positiu,2
26/03/2020,21,Maresme,08040,Canet de Mar,1,Dona,Positiu,2
26/03/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Sospitós,7
26/03/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,1,Dona,Positiu,2
26/03/2020,38,Urgell,25096,La Fuliola,0,Home,Positiu,1
26/03/2020,40,Vallès Occidental,08267,Sentmenat,1,Dona,Positiu,3
26/03/2020,12,Baix Penedès,43163,El Vendrell,1,Dona,Sospitós,4
26/03/2020,33,Segrià ,25021,Almenar,1,Dona,Positiu,1
26/03/2020,06,Anoia,08292,Vallbona d'Anoia,0,Home,Positiu,3
26/03/2020,16,Conca de Barberà ,43176,Vimbodí i Poblet,0,Home,Sospitós,1
26/03/2020,21,Maresme,08075,Dosrius,1,Dona,Sospitós,3
26/03/2020,06,Anoia,08292,Vallbona d'Anoia,1,Dona,Positiu,1
26/03/2020,02,Alt Empordà ,17140,El Port de la Selva,0,Home,Positiu,1
26/03/2020,06,Anoia,08292,Vallbona d'Anoia,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08110,Malgrat de Mar,0,Home,Sospitós,2
26/03/2020,10,Baix Empordà ,17117,Palafrugell,0,Home,Sospitós,1
26/03/2020,02,Alt Empordà ,17210,Ventalló,1,Dona,Sospitós,1
26/03/2020,13,Barcelonès,08019,Barcelona,0,Home,Sospitós,108
26/03/2020,14,Berguedà ,08092,Gironella,1,Dona,Positiu,1
26/03/2020,13,Barcelonès,08019,Barcelona,0,Home,Positiu,292
26/03/2020,21,Maresme,08110,Malgrat de Mar,1,Dona,Positiu,2
26/03/2020,21,Maresme,08110,Malgrat de Mar,1,Dona,Sospitós,5
26/03/2020,33,Segrià ,25038,Aitona,1,Dona,Sospitós,3
26/03/2020,02,Alt Empordà ,17187,Saus Camallera i Llampaies,1,Dona,Positiu,1
26/03/2020,40,Vallès Occidental,08051,Castellar del Vallès,0,Home,Positiu,5
26/03/2020,13,Barcelonès,08245,Santa Coloma de Gramenet,0,Home,Sospitós,7
26/03/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Positiu,40
26/03/2020,40,Vallès Occidental,08279,Terrassa,0,Home,Sospitós,10
26/03/2020,34,Selva,17193,Sils,1,Dona,Positiu,1
26/03/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Positiu,13
26/03/2020,06,Anoia,08302,Vilanova del Camí,0,Home,Sospitós,6
26/03/2020,21,Maresme,08118,El Masnou,0,Home,Positiu,2
26/03/2020,21,Maresme,08118,El Masnou,0,Home,Sospitós,2
26/03/2020,28,Pla de l'Estany,17056,Cornellà del Terri,1,Dona,Sospitós,2
26/03/2020,21,Maresme,08118,El Masnou,1,Dona,Positiu,2
26/03/2020,21,Maresme,08118,El Masnou,1,Dona,Sospitós,4
26/03/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Sospitós,1
26/03/2020,11,Baix Llobregat,08211,Sant Feliu de Llobregat,0,Home,Positiu,1
26/03/2020,33,Segrià ,25016,Alguaire,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08121,Mataró,0,Home,Positiu,5
26/03/2020,21,Maresme,08121,Mataró,0,Home,Sospitós,6
26/03/2020,02,Alt Empordà ,17066,Figueres,1,Dona,Positiu,2
26/03/2020,40,Vallès Occidental,08279,Terrassa,1,Dona,Sospitós,22
26/03/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Positiu,9
26/03/2020,25,Pallars Jussà ,25234,Tremp,0,Home,Sospitós,1
26/03/2020,06,Anoia,08302,Vilanova del Camí,1,Dona,Sospitós,7
26/03/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Sospitós,1
26/03/2020,40,Vallès Occidental,08290,Ullastrell,0,Home,Positiu,1
26/03/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Sospitós,1
26/03/2020,34,Selva,17180,Santa Coloma de Farners,1,Dona,Positiu,1
26/03/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,0,Home,Sospitós,2
26/03/2020,16,Conca de Barberà ,43147,Solivella,0,Home,Positiu,1
26/03/2020,40,Vallès Occidental,08290,Ullastrell,1,Dona,Positiu,1
26/03/2020,40,Vallès Occidental,08156,Palau-Solità i Plegamans,0,Home,Positiu,2
26/03/2020,38,Urgell,25070,Castellserà,1,Dona,Sospitós,1
26/03/2020,21,Maresme,08121,Mataró,1,Dona,Positiu,11
26/03/2020,21,Maresme,08121,Mataró,1,Dona,Sospitós,14
26/03/2020,08,Baix Camp,43038,Cambrils,1,Dona,Sospitós,4
26/03/2020,21,Maresme,08126,Montgat,0,Home,Positiu,2
26/03/2020,21,Maresme,08126,Montgat,0,Home,Sospitós,2
26/03/2020,02,Alt Empordà ,17178,Sant Pere Pescador,0,Home,Positiu,1
26/03/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,1,Dona,Positiu,2
26/03/2020,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Sospitós,1
26/03/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,1,Dona,Positiu,1
26/03/2020,33,Segrià ,25120,Lleida,1,Dona,Positiu,11
26/03/2020,07,Bages,08010,Artés,0,Home,Positiu,1
26/03/2020,40,Vallès Occidental,08291,Vacarisses,1,Dona,Sospitós,3
26/03/2020,07,Bages,08010,Artés,0,Home,Sospitós,1
26/03/2020,10,Baix Empordà ,17160,Sant Feliu de Guíxols,0,Home,Positiu,1
26/03/2020,21,Maresme,08155,Palafolls,1,Dona,Positiu,1
26/03/2020,14,Berguedà ,08175,Puig-Reig,1,Dona,Sospitós,2
26/03/2020,21,Maresme,08163,Pineda de Mar,0,Home,Positiu,2
26/03/2020,21,Maresme,08163,Pineda de Mar,0,Home,Sospitós,2
26/03/2020,14,Berguedà ,08049,Casserres,0,Home,Sospitós,1
26/03/2020,07,Bages,08010,Artés,1,Dona,Positiu,2
26/03/2020,07,Bages,08010,Artés,1,Dona,Sospitós,1
26/03/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Positiu,2
26/03/2020,40,Vallès Occidental,08300,Viladecavalls,0,Home,Sospitós,1
26/03/2020,21,Maresme,08163,Pineda de Mar,1,Dona,Sospitós,1
26/03/2020,10,Baix Empordà ,17199,Torroella de Montgrí,1,Dona,Positiu,1
26/03/2020,11,Baix Llobregat,08208,Sant Esteve Sesrovires,0,Home,Sospitós,2
